DB        9.50   27000. -10.0000  0.2376  0.0730 u' 
DB        9.50   28000. -10.0000  0.1963  0.0803 u' 
DB        9.50   29000. -10.0000  0.2009  0.0731 u' 
DB        9.50   30000. -10.0000  0.2351  0.0650 u' 
DB        9.50   31000. -10.0000  0.2799  0.0512 u' 
DB        9.50   32000. -10.0000  0.3247  0.0432 u' 
DB        9.50   33000. -10.0000  0.3645  0.0305 u' 
DB        9.50   34000. -10.0000  0.4004  0.0224 u' 
DB        9.50   35000. -10.0000  0.4292  0.0177 u' 
DB        9.50   36000. -10.0000  0.4484  0.0099 u' 
DB        9.50   37000. -10.0000  0.4618  0.0138 u' 
DB        9.50   38000. -10.0000  0.4693  0.0026 u' 
DB        9.50   39000. -10.0000  0.4740  0.0120 u' 
DB        9.50   40000. -10.0000  0.4816 -0.0043 u' 
DBA       7.00   11000.  -2.0000  0.7269  0.0285 u' 
DBA       7.00   12000.  -2.0000  0.6647  0.0422 u' 
DBA       7.00   13000.  -2.0000  0.6563  0.0445 u' 
DBA       7.00   14000.  -2.0000  0.7356  0.0426 u' 
DBA       7.00   15000.  -2.0000  0.8223  0.0206 u' 
DBA       7.00   16000.  -2.0000  0.8443  0.0076 u' 
DBA       7.00   17000.  -2.0000  0.7870  0.0032 u' 
DBA       7.00   18000.  -2.0000  0.6677  0.0067 u' 
DBA       7.00   19000.  -2.0000  0.4912  0.0172 u' 
DBA       7.00   20000.  -2.0000  0.3360  0.0435 u' 
DBA       7.00   21000.  -2.0000  0.3948  0.0418 u' 
DBA       7.00   22000.  -2.0000  0.4778 -0.0025 u' 
DBA       7.00   23000.  -2.0000  0.4300  0.0044 u' 
DBA       7.00   24000.  -2.0000  0.4069  0.0053 u' 
DBA       7.00   25000.  -2.0000  0.3993  0.0036 u' 
DBA       7.00   26000.  -2.0000  0.3967  0.0019 u' 
DBA       7.00   27000.  -2.0000  0.4015  0.0006 u' 
DBA       7.00   28000.  -2.0000  0.4014 -0.0025 u' 
DBA       7.00   29000.  -2.0000  0.3958 -0.0030 u' 
DBA       7.00   30000.  -2.0000  0.3974 -0.0010 u' 
DBA       7.00   31000.  -2.0000  0.4000 -0.0023 u' 
DBA       7.00   32000.  -2.0000  0.4040 -0.0028 u' 
DBA       7.00   33000.  -2.0000  0.4100 -0.0035 u' 
DBA       7.00   34000.  -2.0000  0.4184 -0.0044 u' 
DBA       7.00   35000.  -2.0000  0.4301 -0.0057 u' 
