 3.00  3400.  0.0  2.0   7.3971  -13.0732  11.3910  -3.6100   0.1200   0.0237 PC TESS
 3.50  3400.  0.0  2.0   5.7630   -9.9336   8.7568  -2.8414   0.0917   0.0226 PC TESS
 4.00  3400.  0.0  2.0   4.2466   -6.9870   6.1939  -2.0457   0.0679   0.0174 PC TESS
 4.50  3400.  0.0  2.0   3.5849   -5.7189   5.0782  -1.6965   0.0523   0.0164 PC TESS
 5.00  3400.  0.0  2.0   2.9995   -4.5420   4.0128  -1.3478   0.0384   0.0173 PC TESS
 5.50  3400.  0.0  2.0   2.7055   -3.9514   3.4974  -1.1851   0.0278   0.0198 PC TESS
 6.00  3400.  0.0  2.0   2.5159   -3.5309   3.1307  -1.0708   0.0202   0.0211 PC TESS
 2.50  3500.  0.0  2.0  12.0080  -21.8368  18.6204  -5.7603   0.1681   0.0296 PC TESS
 3.00  3500.  0.0  2.0   6.7760  -12.0507  10.5946  -3.3486   0.1224   0.0208 PC TESS
 3.50  3500.  0.0  2.0   5.2094   -8.9777   7.9845  -2.5864   0.0940   0.0193 PC TESS
 4.00  3500.  0.0  2.0   3.9533   -6.4793   5.7949  -1.9187   0.0694   0.0166 PC TESS
 4.50  3500.  0.0  2.0   3.3443   -5.2606   4.6881  -1.5689   0.0534   0.0151 PC TESS
 5.00  3500.  0.0  2.0   2.8284   -4.2140   3.7248  -1.2529   0.0392   0.0160 PC TESS
 5.50  3500.  0.0  2.0   2.6041   -3.7659   3.3218  -1.1247   0.0284   0.0186 PC TESS
 6.00  3500.  0.0  2.0   2.4617   -3.4576   3.0495  -1.0397   0.0206   0.0206 PC TESS
 2.50  3600.  0.0  2.0   9.9044  -17.8242  15.2278  -4.6817   0.1706   0.0196 PC TESS
 3.00  3600.  0.0  2.0   6.3336  -11.5007  10.3016  -3.2717   0.1237   0.0210 PC TESS
 3.50  3600.  0.0  2.0   4.7243   -8.1602   7.3461  -2.3755   0.0948   0.0177 PC TESS
 4.00  3600.  0.0  2.0   3.5730   -5.7741   5.2062  -1.7227   0.0701   0.0149 PC TESS
 4.50  3600.  0.0  2.0   3.0820   -4.7532   4.2544  -1.4266   0.0534   0.0137 PC TESS
 5.00  3600.  0.0  2.0   2.6594   -3.8841   3.4377  -1.1593   0.0393   0.0146 PC TESS
 5.50  3600.  0.0  2.0   2.4586   -3.4702   3.0447  -1.0300   0.0288   0.0173 PC TESS
 6.00  3600.  0.0  2.0   2.3955   -3.3298   2.9098  -0.9875   0.0210   0.0196 PC TESS
 2.50  3700.  0.0  2.0   9.2659  -16.7281  14.4155  -4.4526   0.1703   0.0188 PC TESS
 3.00  3700.  0.0  2.0   6.0500  -11.0474   9.9510  -3.1501   0.1249   0.0194 PC TESS
 3.50  3700.  0.0  2.0   4.1366   -7.1483   6.5625  -2.1229   0.0950   0.0160 PC TESS
 4.00  3700.  0.0  2.0   3.2100   -5.1044   4.6550  -1.5368   0.0703   0.0127 PC TESS
 4.50  3700.  0.0  2.0   2.8705   -4.3534   3.9243  -1.3193   0.0537   0.0128 PC TESS
 5.00  3700.  0.0  2.0   2.4818   -3.5131   3.1019  -1.0465   0.0395   0.0136 PC TESS
 5.50  3700.  0.0  2.0   2.2948   -3.1191   2.7081  -0.9129   0.0288   0.0162 PC TESS
 6.00  3700.  0.0  2.0   2.2897   -3.1074   2.6863  -0.9074   0.0212   0.0184 PC TESS
 2.50  3800.  0.0  2.0   9.2827  -16.8771  14.6712  -4.5738   0.1696   0.0220 PC TESS
 3.00  3800.  0.0  2.0   5.5976  -10.1718   9.2296  -2.9286   0.1245   0.0171 PC TESS
 3.50  3800.  0.0  2.0   3.7200   -6.4246   6.0079  -1.9442   0.0958   0.0134 PC TESS
 4.00  3800.  0.0  2.0   2.8768   -4.5151   4.2024  -1.3876   0.0701   0.0115 PC TESS
 4.50  3800.  0.0  2.0   2.6699   -3.9680   3.6050  -1.2118   0.0537   0.0119 PC TESS
 5.00  3800.  0.0  2.0   2.3114   -3.1616   2.7840  -0.9379   0.0397   0.0125 PC TESS
 5.50  3800.  0.0  2.0   2.1771   -2.8659   2.4640  -0.8270   0.0289   0.0150 PC TESS
 6.00  3800.  0.0  2.0   2.1867   -2.8890   2.4649  -0.8264   0.0213   0.0174 PC TESS
 2.50  3900.  0.0  2.0   8.2199  -14.6752  12.7434  -3.9648   0.1701   0.0157 PC TESS
 3.00  3900.  0.0  2.0   5.0487   -9.0672   8.3001  -2.6485   0.1253   0.0154 PC TESS
 3.50  3900.  0.0  2.0   3.2754   -5.7335   5.5503  -1.8206   0.0955   0.0122 PC TESS
 4.00  3900.  0.0  2.0   2.6291   -4.1416   3.9568  -1.3102   0.0699   0.0113 PC TESS
 4.50  3900.  0.0  2.0   2.3774   -3.4013   3.1209  -1.0438   0.0542   0.0103 PC TESS
 5.00  3900.  0.0  2.0   2.2055   -2.9435   2.5915  -0.8691   0.0396   0.0116 PC TESS
 5.50  3900.  0.0  2.0   2.0561   -2.6118   2.2225  -0.7409   0.0289   0.0139 PC TESS
 6.00  3900.  0.0  2.0   2.0831   -2.6721   2.2510  -0.7490   0.0214   0.0163 PC TESS
 2.50  4000.  0.0  2.0   8.7869  -15.7844  13.7211  -4.2946   0.1688   0.0192 PC TESS
 3.00  4000.  0.0  2.0   5.1755   -9.2882   8.5017  -2.7274   0.1244   0.0164 PC TESS
 3.50  4000.  0.0  2.0   3.6047   -6.4126   6.1535  -2.0123   0.0949   0.0133 PC TESS
 4.00  4000.  0.0  2.0   2.3812   -3.7310   3.6625  -1.2140   0.0695   0.0102 PC TESS
 4.50  4000.  0.0  2.0   2.2237   -3.1569   2.9513  -0.9816   0.0539   0.0096 PC TESS
 5.00  4000.  0.0  2.0   2.0505   -2.6605   2.3587  -0.7862   0.0394   0.0108 PC TESS
 5.50  4000.  0.0  2.0   1.9511   -2.4003   2.0308  -0.6718   0.0289   0.0132 PC TESS
 6.00  4000.  0.0  2.0   1.9437   -2.4038   2.0061  -0.6637   0.0214   0.0148 PC TESS
 2.50  4100.  0.0  2.0   8.9861  -16.1673  14.0533  -4.4107   0.1673   0.0203 PC TESS
 3.00  4100.  0.0  2.0   5.7488  -10.4312   9.5133  -3.0671   0.1233   0.0191 PC TESS
 3.50  4100.  0.0  2.0   3.7021   -6.5625   6.2679  -2.0544   0.0942   0.0143 PC TESS
 4.00  4100.  0.0  2.0   2.2397   -3.5973   3.6658  -1.2344   0.0691   0.0106 PC TESS
 4.50  4100.  0.0  2.0   1.9393   -2.6425   2.5569  -0.8485   0.0535   0.0084 PC TESS
 5.00  4100.  0.0  2.0   1.8912   -2.3951   2.1690  -0.7202   0.0392   0.0097 PC TESS
 5.50  4100.  0.0  2.0   1.8800   -2.2903   1.9611  -0.6483   0.0291   0.0125 PC TESS
 6.00  4100.  0.0  2.0   1.8325   -2.1785   1.8016  -0.5915   0.0214   0.0139 PC TESS
 2.50  4200.  0.0  2.0   8.9087  -16.0202  13.9320  -4.3817   0.1658   0.0205 PC TESS
 3.00  4200.  0.0  2.0   5.5669  -10.0375   9.1511  -2.9537   0.1223   0.0175 PC TESS
 3.50  4200.  0.0  2.0   3.6482   -6.4271   6.1350  -2.0157   0.0945   0.0138 PC TESS
 4.00  4200.  0.0  2.0   2.5339   -4.3600   4.4496  -1.5090   0.0694   0.0114 PC TESS
 4.50  4200.  0.0  2.0   1.8409   -2.6093   2.6434  -0.8887   0.0532   0.0085 PC TESS
 5.00  4200.  0.0  2.0   1.7460   -2.1864   2.0548  -0.6830   0.0390   0.0093 PC TESS
 5.50  4200.  0.0  2.0   1.5968   -1.7779   1.5502  -0.5124   0.0291   0.0105 PC TESS
 6.00  4200.  0.0  2.0   1.7349   -2.0148   1.6836  -0.5543   0.0214   0.0130 PC TESS
 2.50  4300.  0.0  2.0   9.0194  -16.2376  14.1177  -4.4478   0.1643   0.0215 PC TESS
 3.00  4300.  0.0  2.0   5.4757   -9.8458   8.9781  -2.9039   0.1213   0.0175 PC TESS
 3.50  4300.  0.0  2.0   3.6151   -6.3619   6.0824  -2.0076   0.0938   0.0140 PC TESS
