step,q,iangle,r1,velocity_scale,chisq
69801,1.08092,73.6995,0.123521,447.619,176.683
69802,1.08092,73.6995,0.123521,447.619,176.683
69803,1.08092,73.6995,0.123521,447.619,176.683
69804,1.08092,73.6995,0.123521,447.619,176.683
69805,1.08092,73.6995,0.123521,447.619,176.683
69806,1.08092,73.6995,0.123521,447.619,176.683
69807,1.08092,73.6995,0.123521,447.619,176.683
69808,1.16107,73.8337,0.113022,435.414,171.047
69809,1.16107,73.8337,0.113022,435.414,171.047
69810,1.16107,73.8337,0.113022,435.414,171.047
69811,1.20376,73.2376,0.112849,432.614,170.17
69812,1.20376,73.2376,0.112849,432.614,170.17
69813,1.20376,73.2376,0.112849,432.614,170.17
69814,1.20376,73.2376,0.112849,432.614,170.17
69815,1.20376,73.2376,0.112849,432.614,170.17
69816,1.20376,73.2376,0.112849,432.614,170.17
69817,1.20376,73.2376,0.112849,432.614,170.17
69818,1.20376,73.2376,0.112849,432.614,170.17
69819,1.20376,73.2376,0.112849,432.614,170.17
69820,1.20376,73.2376,0.112849,432.614,170.17
69821,1.24466,73.749,0.110996,422.255,170.64
69822,1.24466,73.749,0.110996,422.255,170.64
69823,1.24466,73.749,0.110996,422.255,170.64
69824,1.24466,73.749,0.110996,422.255,170.64
69825,1.19656,72.2788,0.11346,409.268,170.504
69826,1.19656,72.2788,0.11346,409.268,170.504
69827,1.19656,72.2788,0.11346,409.268,170.504
69828,1.19656,72.2788,0.11346,409.268,170.504
69829,1.19656,72.2788,0.11346,409.268,170.504
69830,1.18636,70.863,0.118628,416.088,173.034
69831,1.18636,70.863,0.118628,416.088,173.034
69832,1.18636,70.863,0.118628,416.088,173.034
69833,1.18636,70.863,0.118628,416.088,173.034
69834,1.18636,70.863,0.118628,416.088,173.034
69835,1.16405,69.9681,0.116345,420.614,171.295
69836,1.18741,69.6825,0.122438,400.53,180.763
69837,1.14479,69.2914,0.11649,393.28,171.963
69838,1.14479,69.2914,0.11649,393.28,171.963
69839,1.14479,69.2914,0.11649,393.28,171.963
69840,1.14479,69.2914,0.11649,393.28,171.963
69841,1.14479,69.2914,0.11649,393.28,171.963
69842,1.11528,67.2244,0.118622,399.148,171.937
69843,1.11528,67.2244,0.118622,399.148,171.937
69844,1.11528,67.2244,0.118622,399.148,171.937
69845,1.11528,67.2244,0.118622,399.148,171.937
69846,1.11528,67.2244,0.118622,399.148,171.937
69847,1.11528,67.2244,0.118622,399.148,171.937
69848,1.11528,67.2244,0.118622,399.148,171.937
69849,1.11528,67.2244,0.118622,399.148,171.937
69850,1.11528,67.2244,0.118622,399.148,171.937
69851,1.11528,67.2244,0.118622,399.148,171.937
69852,1.11528,67.2244,0.118622,399.148,171.937
69853,1.08787,67.4876,0.121877,411.544,171.475
69854,1.08787,67.4876,0.121877,411.544,171.475
69855,1.08787,67.4876,0.121877,411.544,171.475
69856,1.08787,67.4876,0.121877,411.544,171.475
69857,1.08787,67.4876,0.121877,411.544,171.475
69858,1.08787,67.4876,0.121877,411.544,171.475
69859,1.1108,66.9782,0.119605,403.606,171.731
69860,1.1108,66.9782,0.119605,403.606,171.731
69861,1.1108,66.9782,0.119605,403.606,171.731
69862,1.1108,66.9782,0.119605,403.606,171.731
69863,1.1108,66.9782,0.119605,403.606,171.731
69864,1.13421,67.1962,0.11899,386.205,172.02
69865,1.13421,67.1962,0.11899,386.205,172.02
69866,1.20061,66.7703,0.115541,372.972,172.676
69867,1.16169,67.3272,0.119915,379.513,172.584
69868,1.16169,67.3272,0.119915,379.513,172.584
69869,1.16169,67.3272,0.119915,379.513,172.584
69870,1.16169,67.3272,0.119915,379.513,172.584
69871,1.16169,67.3272,0.119915,379.513,172.584
69872,1.14177,66.66,0.116079,384.105,173.85
69873,1.14177,66.66,0.116079,384.105,173.85
69874,1.14177,66.66,0.116079,384.105,173.85
69875,1.14177,66.66,0.116079,384.105,173.85
69876,1.21028,65.7722,0.113858,376.122,174.265
69877,1.21356,66.6359,0.114903,383.779,172.4
69878,1.21356,66.6359,0.114903,383.779,172.4
69879,1.21356,66.6359,0.114903,383.779,172.4
69880,1.21356,66.6359,0.114903,383.779,172.4
69881,1.21356,66.6359,0.114903,383.779,172.4
69882,1.17513,66.0054,0.118371,374.244,172.084
69883,1.17513,66.0054,0.118371,374.244,172.084
69884,1.17513,66.0054,0.118371,374.244,172.084
69885,1.17513,66.0054,0.118371,374.244,172.084
69886,1.17513,66.0054,0.118371,374.244,172.084
69887,1.12581,66.7385,0.116649,388.035,173.759
69888,1.12581,66.7385,0.116649,388.035,173.759
69889,1.17824,66.923,0.118528,393.099,171.754
69890,1.17824,66.923,0.118528,393.099,171.754
69891,1.17824,66.923,0.118528,393.099,171.754
69892,1.17824,66.923,0.118528,393.099,171.754
69893,1.17824,66.923,0.118528,393.099,171.754
69894,1.17136,65.9406,0.120284,379.175,172.475
69895,1.17136,65.9406,0.120284,379.175,172.475
69896,1.17136,65.9406,0.120284,379.175,172.475
69897,1.17136,65.9406,0.120284,379.175,172.475
69898,1.17136,65.9406,0.120284,379.175,172.475
69899,1.17136,65.9406,0.120284,379.175,172.475
69900,1.26688,64.819,0.111853,386.41,174.427
69901,1.26688,64.819,0.111853,386.41,174.427
69902,1.26688,64.819,0.111853,386.41,174.427
69903,1.26688,64.819,0.111853,386.41,174.427
69904,1.26688,64.819,0.111853,386.41,174.427
69905,1.25183,65.2975,0.114696,383.229,171.84
69906,1.22592,65.0593,0.11678,372.691,171.603
69907,1.22592,65.0593,0.11678,372.691,171.603
69908,1.22592,65.0593,0.11678,372.691,171.603
69909,1.22592,65.0593,0.11678,372.691,171.603
69910,1.22592,65.0593,0.11678,372.691,171.603
69911,1.22592,65.0593,0.11678,372.691,171.603
69912,1.22592,65.0593,0.11678,372.691,171.603
69913,1.22592,65.0593,0.11678,372.691,171.603
69914,1.22592,65.0593,0.11678,372.691,171.603
69915,1.22592,65.0593,0.11678,372.691,171.603
69916,1.22592,65.0593,0.11678,372.691,171.603
69917,1.22592,65.0593,0.11678,372.691,171.603
69918,1.22592,65.0593,0.11678,372.691,171.603
69919,1.22592,65.0593,0.11678,372.691,171.603
69920,1.22592,65.0593,0.11678,372.691,171.603
69921,1.22592,65.0593,0.11678,372.691,171.603
69922,1.22592,65.0593,0.11678,372.691,171.603
69923,1.22592,65.0593,0.11678,372.691,171.603
69924,1.22592,65.0593,0.11678,372.691,171.603
69925,1.22592,65.0593,0.11678,372.691,171.603
69926,1.22592,65.0593,0.11678,372.691,171.603
69927,1.22592,65.0593,0.11678,372.691,171.603
69928,1.22592,65.0593,0.11678,372.691,171.603
69929,1.22592,65.0593,0.11678,372.691,171.603
69930,1.22592,65.0593,0.11678,372.691,171.603
69931,1.26642,64.6351,0.115273,384.769,171.094
69932,1.26642,64.6351,0.115273,384.769,171.094
69933,1.26642,64.6351,0.115273,384.769,171.094
69934,1.26642,64.6351,0.115273,384.769,171.094
69935,1.26642,64.6351,0.115273,384.769,171.094
69936,1.36787,65.4987,0.114857,385.201,171.732
69937,1.44243,64.5996,0.112223,395.869,170.15
69938,1.44243,64.5996,0.112223,395.869,170.15
69939,1.41935,65.7691,0.112173,396.019,170.735
69940,1.41935,65.7691,0.112173,396.019,170.735
69941,1.41935,65.7691,0.112173,396.019,170.735
69942,1.41935,65.7691,0.112173,396.019,170.735
69943,1.41935,65.7691,0.112173,396.019,170.735
69944,1.41935,65.7691,0.112173,396.019,170.735
69945,1.41935,65.7691,0.112173,396.019,170.735
69946,1.41935,65.7691,0.112173,396.019,170.735
69947,1.41935,65.7691,0.112173,396.019,170.735
69948,1.41935,65.7691,0.112173,396.019,170.735
69949,1.46286,64.7313,0.112858,413.764,170.676
69950,1.46286,64.7313,0.112858,413.764,170.676
69951,1.46286,64.7313,0.112858,413.764,170.676
69952,1.46286,64.7313,0.112858,413.764,170.676
69953,1.46286,64.7313,0.112858,413.764,170.676
69954,1.46286,64.7313,0.112858,413.764,170.676
69955,1.46286,64.7313,0.112858,413.764,170.676
69956,1.46286,64.7313,0.112858,413.764,170.676
69957,1.46286,64.7313,0.112858,413.764,170.676
69958,1.46286,64.7313,0.112858,413.764,170.676
69959,1.46286,64.7313,0.112858,413.764,170.676
69960,1.46286,64.7313,0.112858,413.764,170.676
69961,1.46286,64.7313,0.112858,413.764,170.676
69962,1.43156,64.3432,0.110513,390.841,170.575
69963,1.43156,64.3432,0.110513,390.841,170.575
69964,1.38051,64.3215,0.111639,413.898,170.415
69965,1.38051,64.3215,0.111639,413.898,170.415
69966,1.38051,64.3215,0.111639,413.898,170.415
69967,1.38051,64.3215,0.111639,413.898,170.415
69968,1.38051,64.3215,0.111639,413.898,170.415
69969,1.38051,64.3215,0.111639,413.898,170.415
69970,1.38051,64.3215,0.111639,413.898,170.415
69971,1.38051,64.3215,0.111639,413.898,170.415
69972,1.38051,64.3215,0.111639,413.898,170.415
69973,1.44811,64.3817,0.110649,397.977,170.114
69974,1.44811,64.3817,0.110649,397.977,170.114
69975,1.48725,64.7825,0.113522,391.546,172.637
69976,1.55649,65.5197,0.109821,396.099,170.94
69977,1.54989,64.9204,0.108705,381.737,170.128
69978,1.54989,64.9204,0.108705,381.737,170.128
69979,1.55898,64.6279,0.111983,380.879,172.881
69980,1.55898,64.6279,0.111983,380.879,172.881
69981,1.55898,64.6279,0.111983,380.879,172.881
69982,1.47684,64.0132,0.11285,398.072,170.92
69983,1.52975,62.5581,0.111282,408.243,170.538
69984,1.52975,62.5581,0.111282,408.243,170.538
69985,1.52394,63.6894,0.108639,426.48,170.196
69986,1.52394,63.6894,0.108639,426.48,170.196
69987,1.52394,63.6894,0.108639,426.48,170.196
69988,1.52394,63.6894,0.108639,426.48,170.196
69989,1.52394,63.6894,0.108639,426.48,170.196
69990,1.41275,63.6934,0.114047,435.568,170.197
69991,1.41275,63.6934,0.114047,435.568,170.197
69992,1.41275,63.6934,0.114047,435.568,170.197
69993,1.41275,63.6934,0.114047,435.568,170.197
69994,1.41275,63.6934,0.114047,435.568,170.197
69995,1.41275,63.6934,0.114047,435.568,170.197
69996,1.41275,63.6934,0.114047,435.568,170.197
69997,1.48054,63.2836,0.10918,429.205,170.957
69998,1.43455,62.854,0.114465,422.14,170.885
69999,1.43455,62.854,0.114465,422.14,170.885
70000,1.43455,62.854,0.114465,422.14,170.885
70001,1.43455,62.854,0.114465,422.14,170.885
70002,1.43455,62.854,0.114465,422.14,170.885
70003,1.43455,62.854,0.114465,422.14,170.885
70004,1.41699,64.2715,0.108751,424.138,172.264
70005,1.41699,64.2715,0.108751,424.138,172.264
70006,1.48299,63.9687,0.107766,419.993,171.736
70007,1.48299,63.9687,0.107766,419.993,171.736
70008,1.45406,64.3159,0.115844,397.26,174.819
70009,1.40725,64.6564,0.113231,393.217,170.345
70010,1.31268,64.4372,0.116535,394.924,170.853
70011,1.2618,62.6654,0.117748,388.098,171.666
70012,1.2618,62.6654,0.117748,388.098,171.666
70013,1.2618,62.6654,0.117748,388.098,171.666
70014,1.25178,61.7659,0.118208,360.308,172.558
70015,1.25178,61.7659,0.118208,360.308,172.558
70016,1.25178,61.7659,0.118208,360.308,172.558
70017,1.25178,61.7659,0.118208,360.308,172.558
70018,1.25178,61.7659,0.118208,360.308,172.558
70019,1.25178,61.7659,0.118208,360.308,172.558
70020,1.25178,61.7659,0.118208,360.308,172.558
70021,1.25178,61.7659,0.118208,360.308,172.558
70022,1.25178,61.7659,0.118208,360.308,172.558
70023,1.33163,60.6871,0.115296,368.369,173.249
70024,1.33163,60.6871,0.115296,368.369,173.249
70025,1.26405,60.4693,0.113765,363.745,178.681
70026,1.19335,61.1776,0.11541,365.819,178.477
70027,1.23324,60.9616,0.117606,364.716,173.993
70028,1.23324,60.9616,0.117606,364.716,173.993
70029,1.23324,60.9616,0.117606,364.716,173.993
70030,1.32023,61.8056,0.117033,370.706,171.762
70031,1.32023,61.8056,0.117033,370.706,171.762
70032,1.32023,61.8056,0.117033,370.706,171.762
70033,1.32023,61.8056,0.117033,370.706,171.762
70034,1.32023,61.8056,0.117033,370.706,171.762
70035,1.32023,61.8056,0.117033,370.706,171.762
70036,1.32023,61.8056,0.117033,370.706,171.762
70037,1.25033,62.4018,0.113825,357.464,176.621
70038,1.25033,62.4018,0.113825,357.464,176.621
70039,1.22599,63.4768,0.115135,351.221,174.745
70040,1.22599,63.4768,0.115135,351.221,174.745
70041,1.22599,63.4768,0.115135,351.221,174.745
70042,1.22599,63.4768,0.115135,351.221,174.745
70043,1.22599,63.4768,0.115135,351.221,174.745
70044,1.2253,64.3538,0.120473,354.348,173.684
70045,1.2253,64.3538,0.120473,354.348,173.684
70046,1.2253,64.3538,0.120473,354.348,173.684
70047,1.2253,64.3538,0.120473,354.348,173.684
70048,1.19284,64.8258,0.121333,357.112,173.848
70049,1.19284,64.8258,0.121333,357.112,173.848
70050,1.19284,64.8258,0.121333,357.112,173.848
70051,1.19284,64.8258,0.121333,357.112,173.848
70052,1.19284,64.8258,0.121333,357.112,173.848
70053,1.19284,64.8258,0.121333,357.112,173.848
70054,1.19454,64.5555,0.118929,335.379,173.313
70055,1.19454,64.5555,0.118929,335.379,173.313
70056,1.22996,64.4579,0.116438,327.04,173.768
70057,1.22996,64.4579,0.116438,327.04,173.768
70058,1.29975,63.516,0.116766,327.766,173.563
70059,1.29975,63.516,0.116766,327.766,173.563
70060,1.3397,62.9128,0.114216,338.487,173.313
70061,1.3397,62.9128,0.114216,338.487,173.313
70062,1.3397,62.9128,0.114216,338.487,173.313
70063,1.3397,62.9128,0.114216,338.487,173.313
70064,1.3397,62.9128,0.114216,338.487,173.313
70065,1.3397,62.9128,0.114216,338.487,173.313
70066,1.3397,62.9128,0.114216,338.487,173.313
70067,1.3397,62.9128,0.114216,338.487,173.313
70068,1.3397,62.9128,0.114216,338.487,173.313
70069,1.3397,62.9128,0.114216,338.487,173.313
70070,1.3397,62.9128,0.114216,338.487,173.313
70071,1.3397,62.9128,0.114216,338.487,173.313
70072,1.3397,62.9128,0.114216,338.487,173.313
70073,1.3397,62.9128,0.114216,338.487,173.313
70074,1.36391,62.7386,0.114969,354.809,172.364
70075,1.36391,62.7386,0.114969,354.809,172.364
70076,1.36391,62.7386,0.114969,354.809,172.364
70077,1.36391,62.7386,0.114969,354.809,172.364
70078,1.36391,62.7386,0.114969,354.809,172.364
70079,1.36391,62.7386,0.114969,354.809,172.364
70080,1.36391,62.7386,0.114969,354.809,172.364
70081,1.36391,62.7386,0.114969,354.809,172.364
70082,1.36391,62.7386,0.114969,354.809,172.364
70083,1.36391,62.7386,0.114969,354.809,172.364
70084,1.39471,63.7618,0.11294,360.497,171.476
70085,1.39471,63.7618,0.11294,360.497,171.476
70086,1.39471,63.7618,0.11294,360.497,171.476
70087,1.30986,65.3294,0.112453,373.479,172.32
70088,1.30986,65.3294,0.112453,373.479,172.32
70089,1.30986,65.3294,0.112453,373.479,172.32
70090,1.38289,63.4986,0.115658,390.606,171.487
70091,1.38289,63.4986,0.115658,390.606,171.487
70092,1.40977,64.4345,0.115779,386.379,172.907
70093,1.40977,64.4345,0.115779,386.379,172.907
70094,1.37765,63.1915,0.112345,392.081,171.416
70095,1.37765,63.1915,0.112345,392.081,171.416
70096,1.43452,63.8322,0.113872,386.226,171.18
70097,1.48201,63.4722,0.1129,394.049,171.038
70098,1.48201,63.4722,0.1129,394.049,171.038
70099,1.48201,63.4722,0.1129,394.049,171.038
70100,1.48201,63.4722,0.1129,394.049,171.038
70101,1.48201,63.4722,0.1129,394.049,171.038
70102,1.48201,63.4722,0.1129,394.049,171.038
70103,1.48201,63.4722,0.1129,394.049,171.038
70104,1.47674,64.8089,0.107123,391.974,172.399
70105,1.47674,64.8089,0.107123,391.974,172.399
70106,1.48817,66.2227,0.105846,378.143,173.39
70107,1.48817,66.2227,0.105846,378.143,173.39
70108,1.48817,66.2227,0.105846,378.143,173.39
70109,1.48817,66.2227,0.105846,378.143,173.39
70110,1.49567,68.3324,0.111448,388.441,172.406
70111,1.49567,68.3324,0.111448,388.441,172.406
70112,1.49567,68.3324,0.111448,388.441,172.406
70113,1.49567,68.3324,0.111448,388.441,172.406
70114,1.49567,68.3324,0.111448,388.441,172.406
70115,1.43025,68.8342,0.108653,400.192,170.045
70116,1.43025,68.8342,0.108653,400.192,170.045
70117,1.43025,68.8342,0.108653,400.192,170.045
70118,1.42696,68.9926,0.106659,417.736,171.713
70119,1.42696,68.9926,0.106659,417.736,171.713
70120,1.42696,68.9926,0.106659,417.736,171.713
70121,1.42696,68.9926,0.106659,417.736,171.713
70122,1.42696,68.9926,0.106659,417.736,171.713
70123,1.42696,68.9926,0.106659,417.736,171.713
70124,1.42696,68.9926,0.106659,417.736,171.713
70125,1.42696,68.9926,0.106659,417.736,171.713
70126,1.42696,68.9926,0.106659,417.736,171.713
70127,1.42696,68.9926,0.106659,417.736,171.713
70128,1.42696,68.9926,0.106659,417.736,171.713
70129,1.42696,68.9926,0.106659,417.736,171.713
70130,1.42696,68.9926,0.106659,417.736,171.713
70131,1.42696,68.9926,0.106659,417.736,171.713
70132,1.42696,68.9926,0.106659,417.736,171.713
70133,1.41103,68.0509,0.110139,433.113,169.459
70134,1.41103,68.0509,0.110139,433.113,169.459
70135,1.40112,69.7831,0.114927,433.3,177.353
70136,1.40112,69.7831,0.114927,433.3,177.353
70137,1.40112,69.7831,0.114927,433.3,177.353
70138,1.40112,69.7831,0.114927,433.3,177.353
70139,1.40112,69.7831,0.114927,433.3,177.353
70140,1.40112,69.7831,0.114927,433.3,177.353
70141,1.40112,69.7831,0.114927,433.3,177.353
70142,1.40112,69.7831,0.114927,433.3,177.353
70143,1.40112,69.7831,0.114927,433.3,177.353
70144,1.3915,70.4992,0.104265,449.842,176.853
70145,1.47631,68.4314,0.107434,446.623,169.781
70146,1.47631,68.4314,0.107434,446.623,169.781
70147,1.47802,68.6609,0.1085,449.473,169.721
70148,1.4935,69.2543,0.108912,437.288,170.866
70149,1.4935,69.2543,0.108912,437.288,170.866
70150,1.4935,69.2543,0.108912,437.288,170.866
70151,1.4935,69.2543,0.108912,437.288,170.866
70152,1.4935,69.2543,0.108912,437.288,170.866
70153,1.4935,69.2543,0.108912,437.288,170.866
70154,1.4935,69.2543,0.108912,437.288,170.866
70155,1.41593,70.1212,0.107408,430.758,171.557
70156,1.41593,70.1212,0.107408,430.758,171.557
70157,1.41593,70.1212,0.107408,430.758,171.557
70158,1.41593,70.1212,0.107408,430.758,171.557
70159,1.41593,70.1212,0.107408,430.758,171.557
70160,1.46502,71.9207,0.111883,409.415,175.603
70161,1.46502,71.9207,0.111883,409.415,175.603
70162,1.46502,71.9207,0.111883,409.415,175.603
70163,1.4389,69.8653,0.105727,398.484,173.056
70164,1.39807,69.3522,0.114576,417.585,175.599
70165,1.39195,69.3303,0.114457,392.515,175.218
70166,1.39851,69.2745,0.108894,405.202,170.981
70167,1.39851,69.2745,0.108894,405.202,170.981
70168,1.46163,69.9253,0.108577,403.427,170.955
70169,1.46163,69.9253,0.108577,403.427,170.955
70170,1.46163,69.9253,0.108577,403.427,170.955
70171,1.46163,69.9253,0.108577,403.427,170.955
70172,1.46163,69.9253,0.108577,403.427,170.955
70173,1.44341,70.648,0.112457,397.569,175.077
70174,1.5221,71.009,0.105749,378.287,170.77
70175,1.5221,71.009,0.105749,378.287,170.77
70176,1.5221,71.009,0.105749,378.287,170.77
70177,1.62073,70.3528,0.103009,399.447,171.176
70178,1.62073,70.3528,0.103009,399.447,171.176
70179,1.62073,70.3528,0.103009,399.447,171.176
70180,1.58652,70.2744,0.105199,403.821,170.743
70181,1.58652,70.2744,0.105199,403.821,170.743
70182,1.58652,70.2744,0.105199,403.821,170.743
70183,1.58652,70.2744,0.105199,403.821,170.743
70184,1.58652,70.2744,0.105199,403.821,170.743
70185,1.58652,70.2744,0.105199,403.821,170.743
70186,1.58652,70.2744,0.105199,403.821,170.743
70187,1.58652,70.2744,0.105199,403.821,170.743
70188,1.58652,70.2744,0.105199,403.821,170.743
70189,1.61229,70.1708,0.10229,390.612,172.096
70190,1.62108,69.1837,0.102114,389.452,172.157
70191,1.62108,69.1837,0.102114,389.452,172.157
70192,1.62108,69.1837,0.102114,389.452,172.157
70193,1.62108,69.1837,0.102114,389.452,172.157
70194,1.62108,69.1837,0.102114,389.452,172.157
70195,1.57814,70.3259,0.105165,389.974,170.821
70196,1.57814,70.3259,0.105165,389.974,170.821
70197,1.57814,70.3259,0.105165,389.974,170.821
70198,1.57814,70.3259,0.105165,389.974,170.821
70199,1.57814,70.3259,0.105165,389.974,170.821
70200,1.57814,70.3259,0.105165,389.974,170.821
70201,1.57814,70.3259,0.105165,389.974,170.821
70202,1.57814,70.3259,0.105165,389.974,170.821
70203,1.57814,70.3259,0.105165,389.974,170.821
70204,1.57814,70.3259,0.105165,389.974,170.821
70205,1.57814,70.3259,0.105165,389.974,170.821
70206,1.57814,70.3259,0.105165,389.974,170.821
70207,1.57814,70.3259,0.105165,389.974,170.821
70208,1.57814,70.3259,0.105165,389.974,170.821
70209,1.57814,70.3259,0.105165,389.974,170.821
70210,1.57814,70.3259,0.105165,389.974,170.821
70211,1.57814,70.3259,0.105165,389.974,170.821
70212,1.57814,70.3259,0.105165,389.974,170.821
70213,1.57814,70.3259,0.105165,389.974,170.821
70214,1.57814,70.3259,0.105165,389.974,170.821
70215,1.57814,70.3259,0.105165,389.974,170.821
70216,1.57671,67.9251,0.110443,386.937,173.946
70217,1.57671,67.9251,0.110443,386.937,173.946
70218,1.57671,67.9251,0.110443,386.937,173.946
70219,1.57671,67.9251,0.110443,386.937,173.946
70220,1.57671,67.9251,0.110443,386.937,173.946
70221,1.57671,67.9251,0.110443,386.937,173.946
70222,1.57671,67.9251,0.110443,386.937,173.946
70223,1.57671,67.9251,0.110443,386.937,173.946
70224,1.57671,67.9251,0.110443,386.937,173.946
70225,1.54636,68.0767,0.104291,383.396,171.343
70226,1.54636,68.0767,0.104291,383.396,171.343
70227,1.52829,66.6392,0.110713,389.896,172.007
70228,1.40383,65.2583,0.110478,393.138,170.981
70229,1.40383,65.2583,0.110478,393.138,170.981
70230,1.40383,65.2583,0.110478,393.138,170.981
70231,1.40383,65.2583,0.110478,393.138,170.981
70232,1.40383,65.2583,0.110478,393.138,170.981
70233,1.40383,65.2583,0.110478,393.138,170.981
70234,1.36785,64.2877,0.115492,387.799,171.219
70235,1.36785,64.2877,0.115492,387.799,171.219
70236,1.30944,65.2979,0.111855,381.75,172.65
70237,1.30944,65.2979,0.111855,381.75,172.65
70238,1.30944,65.2979,0.111855,381.75,172.65
70239,1.30944,65.2979,0.111855,381.75,172.65
70240,1.23386,64.6986,0.11352,370.863,174.159
70241,1.23386,64.6986,0.11352,370.863,174.159
70242,1.23386,64.6986,0.11352,370.863,174.159
70243,1.23386,64.6986,0.11352,370.863,174.159
70244,1.29821,65.1853,0.119378,374.769,175.252
70245,1.29821,65.1853,0.119378,374.769,175.252
70246,1.34916,65.5213,0.111041,385.184,172.137
70247,1.34916,65.5213,0.111041,385.184,172.137
70248,1.34916,65.5213,0.111041,385.184,172.137
70249,1.34916,65.5213,0.111041,385.184,172.137
70250,1.34916,65.5213,0.111041,385.184,172.137
70251,1.34916,65.5213,0.111041,385.184,172.137
70252,1.34916,65.5213,0.111041,385.184,172.137
70253,1.33501,64.7792,0.112713,375.473,171.392
70254,1.33501,64.7792,0.112713,375.473,171.392
70255,1.33501,64.7792,0.112713,375.473,171.392
70256,1.31624,66.6444,0.11494,376.661,171.73
70257,1.31898,68.2208,0.114859,384.242,171.126
70258,1.32294,68.5093,0.111491,392.131,170.279
70259,1.32294,68.5093,0.111491,392.131,170.279
70260,1.32294,68.5093,0.111491,392.131,170.279
70261,1.32294,68.5093,0.111491,392.131,170.279
70262,1.32294,68.5093,0.111491,392.131,170.279
70263,1.31099,69.5147,0.116001,391.658,174.413
70264,1.31099,69.5147,0.116001,391.658,174.413
70265,1.31099,69.5147,0.116001,391.658,174.413
70266,1.23263,69.5515,0.113605,401.598,171.68
70267,1.23263,69.5515,0.113605,401.598,171.68
70268,1.27894,69.5391,0.115953,393.466,173.038
70269,1.27894,69.5391,0.115953,393.466,173.038
70270,1.29474,70.6236,0.111588,386.714,171.455
70271,1.29474,70.6236,0.111588,386.714,171.455
70272,1.29474,70.6236,0.111588,386.714,171.455
70273,1.29474,70.6236,0.111588,386.714,171.455
70274,1.29474,70.6236,0.111588,386.714,171.455
70275,1.29474,70.6236,0.111588,386.714,171.455
70276,1.29474,70.6236,0.111588,386.714,171.455
70277,1.29474,70.6236,0.111588,386.714,171.455
70278,1.29474,70.6236,0.111588,386.714,171.455
70279,1.29474,70.6236,0.111588,386.714,171.455
70280,1.29474,70.6236,0.111588,386.714,171.455
70281,1.29474,70.6236,0.111588,386.714,171.455
70282,1.29474,70.6236,0.111588,386.714,171.455
70283,1.29474,70.6236,0.111588,386.714,171.455
70284,1.2506,71.1105,0.115378,373.955,172.4
70285,1.2506,71.1105,0.115378,373.955,172.4
70286,1.33627,71.5919,0.109512,359.081,171.733
70287,1.19194,71.4361,0.113481,354.307,172.914
70288,1.19194,71.4361,0.113481,354.307,172.914
70289,1.21199,71.9252,0.11482,357.493,172.02
70290,1.21199,71.9252,0.11482,357.493,172.02
70291,1.21199,71.9252,0.11482,357.493,172.02
70292,1.18167,73.5064,0.116192,350.363,172.651
70293,1.18167,73.5064,0.116192,350.363,172.651
70294,1.18167,73.5064,0.116192,350.363,172.651
70295,1.18167,73.5064,0.116192,350.363,172.651
70296,1.18167,73.5064,0.116192,350.363,172.651
70297,1.18167,73.5064,0.116192,350.363,172.651
70298,1.16431,73.7936,0.115909,340.52,172.783
70299,1.16431,73.7936,0.115909,340.52,172.783
70300,1.16431,73.7936,0.115909,340.52,172.783
70301,1.16431,73.7936,0.115909,340.52,172.783
70302,1.16431,73.7936,0.115909,340.52,172.783
70303,1.16431,73.7936,0.115909,340.52,172.783
70304,1.16431,73.7936,0.115909,340.52,172.783
70305,1.16431,73.7936,0.115909,340.52,172.783
70306,1.16431,73.7936,0.115909,340.52,172.783
70307,1.16431,73.7936,0.115909,340.52,172.783
70308,1.16431,73.7936,0.115909,340.52,172.783
70309,1.16431,73.7936,0.115909,340.52,172.783
70310,1.1238,72.8455,0.117201,336.482,173.058
70311,1.08059,72.2677,0.120776,345.341,173.918
70312,1.08059,72.2677,0.120776,345.341,173.918
70313,1.08525,72.958,0.117702,343.68,172.981
70314,1.04374,72.4157,0.115568,357.81,175.859
70315,1.00143,72.712,0.117385,357.662,175.855
70316,1.00143,72.712,0.117385,357.662,175.855
70317,1.00143,72.712,0.117385,357.662,175.855
70318,1.07556,72.178,0.12042,358.958,173.003
70319,1.07556,72.178,0.12042,358.958,173.003
70320,1.07556,72.178,0.12042,358.958,173.003
70321,1.07556,72.178,0.12042,358.958,173.003
70322,1.07556,72.178,0.12042,358.958,173.003
70323,1.07556,72.178,0.12042,358.958,173.003
70324,1.07556,72.178,0.12042,358.958,173.003
70325,1.15848,71.6378,0.116529,363.095,172.107
70326,1.15848,71.6378,0.116529,363.095,172.107
70327,1.15848,71.6378,0.116529,363.095,172.107
70328,1.17196,72.4755,0.119159,359.041,174.924
70329,1.17196,72.4755,0.119159,359.041,174.924
70330,1.17196,72.4755,0.119159,359.041,174.924
70331,1.17196,72.4755,0.119159,359.041,174.924
70332,1.17196,72.4755,0.119159,359.041,174.924
70333,1.17196,72.4755,0.119159,359.041,174.924
70334,1.04207,72.5158,0.117037,352.248,174.399
70335,1.04207,72.5158,0.117037,352.248,174.399
70336,1.04207,72.5158,0.117037,352.248,174.399
70337,1.02976,73.0438,0.118378,365.409,172.986
70338,0.998149,74.9878,0.119123,355.488,173.194
70339,0.998149,74.9878,0.119123,355.488,173.194
